Applicant_ID,default_status
Apcnt_1002032,0.32583645096795677
Apcnt_1002044,0.12417729228229582
Apcnt_1002052,0.13997807379411636
Apcnt_1002056,0.022099599844583834
Apcnt_1002080,0.03592479358642022
Apcnt_1002084,0.16165703733840978
Apcnt_1002096,0.11347138830697132
Apcnt_1002112,0.0032764629482119577
Apcnt_1002124,0.19444491109975623
Apcnt_1002140,0.04054375407668875
Apcnt_1002152,0.22745810394373506
Apcnt_1002156,0.05245256297238703
Apcnt_1002168,0.15427868044613827
Apcnt_1002176,0.5233859051337714
Apcnt_1002200,0.01773366871994119
Apcnt_1002228,0.41273897825327077
Apcnt_1002252,0.2611215129215354
Apcnt_1002268,0.6852398247345658
Apcnt_1002272,0.5476412974781444
Apcnt_1002276,0.7669527982429314
Apcnt_1002288,0.046676897470939685
Apcnt_1002304,0.4660761408939879
Apcnt_1002312,0.4576004690130509
Apcnt_1002320,0.17222049832942227
Apcnt_1002324,0.10518428246238694
Apcnt_1002336,0.3007825184910713
Apcnt_1002368,0.3222783712113665
Apcnt_1002384,0.03477102438911883
Apcnt_1002388,0.19974667944130772
Apcnt_1002400,0.12215735439988973
Apcnt_1002404,0.3853638425054309
Apcnt_1002412,0.44575414411185194
Apcnt_1002420,0.012993230142903543
Apcnt_1002424,0.1269445475669295
Apcnt_1002432,0.11676999248365245
Apcnt_1002444,0.23538939708197537
Apcnt_1002456,0.001670867109796435
Apcnt_1002468,0.0054865959745608065
Apcnt_1002472,0.012451016748056295
Apcnt_1002484,0.0039971783389009885
Apcnt_1002536,0.21465919406904632
Apcnt_1002568,0.2292681209091049
Apcnt_1002576,0.20180111024598085
Apcnt_1002580,0.021200979569998002
Apcnt_1002604,0.26445389619073656
Apcnt_1002612,0.4489315316256652
Apcnt_1002616,0.38083225689507155
Apcnt_1002624,0.005215071712549305
Apcnt_1002632,0.13603057342169264
Apcnt_1002636,0.6352796195319698
Apcnt_1002644,0.4010134514673473
Apcnt_1002656,0.17840167607830396
Apcnt_1002672,0.7767834270815953
Apcnt_1002680,0.1512520114617675
Apcnt_1002700,0.31309793628203647
Apcnt_1002736,0.5757575561790099
Apcnt_1002756,0.1074966024542799
Apcnt_1002760,0.3954995218411434
Apcnt_1002768,0.6679893912596513
Apcnt_1002780,0.6948461957775002
Apcnt_1002784,0.004056773717631098
Apcnt_1002788,0.0038006872242597866
Apcnt_1002796,0.1601425433480438
Apcnt_1002800,0.23860470534169587
Apcnt_1002808,0.31527029700951315
Apcnt_1002812,0.14420427524311072
Apcnt_1002832,0.5691700093527562
Apcnt_1002848,0.42085604808822386
Apcnt_1002852,0.014714849500514365
Apcnt_1002860,0.6035958118821398
Apcnt_1002868,0.10381622695350544
Apcnt_1002872,0.8376315753727976
Apcnt_1002888,0.8246496868124347
Apcnt_1002892,0.0819802838951649
Apcnt_1002896,0.434847019012877
Apcnt_1002912,0.2755193553218034
Apcnt_1002932,0.21435090413515817
Apcnt_1002936,0.24253253737410713
Apcnt_1002980,0.1402410582815964
Apcnt_1002992,0.4402562095634242
Apcnt_1003000,0.16866221508348556
Apcnt_1003028,0.6380887043991108
Apcnt_1003036,0.02189763001267518
Apcnt_1003040,0.052884000124145784
Apcnt_1003048,0.7439368161494949
Apcnt_1003076,0.6538042804249856
Apcnt_1003080,0.582787967888465
Apcnt_1003100,0.17023595604847275
Apcnt_1003148,0.28879620417949414
Apcnt_1003152,0.0005977365638281068
Apcnt_1003180,0.6216944445706555
Apcnt_1003200,0.5638572614460988
Apcnt_1003208,0.5047995592660104
Apcnt_1003216,0.6898119591734173
Apcnt_1003224,0.07418515873425888
Apcnt_1003228,0.23570284238616074
Apcnt_1003232,0.19479138055744544
Apcnt_1003236,0.21485538351997863
Apcnt_1003276,0.20371316373733678
Apcnt_1003280,0.365047852699084
Apcnt_1003308,0.2482528186637749
Apcnt_1003312,0.6403432420041304
Apcnt_1003324,0.10988436959299161
Apcnt_1003340,0.17779464419726343
Apcnt_1003356,0.07837109005377502
Apcnt_1003384,0.005949489426784109
Apcnt_1003400,0.006251398814862583
Apcnt_1003412,0.5438838665316565
Apcnt_1003424,0.37307105199857443
Apcnt_1003428,0.02685577768614664
Apcnt_1003452,0.14494510934688642
Apcnt_1003456,0.0115718771551326
Apcnt_1003460,0.2793286342229582
Apcnt_1003484,0.014285693807027395
Apcnt_1003504,0.02586258843005237
Apcnt_1003516,0.0057609947041779574
Apcnt_1003520,0.011555458933380922
Apcnt_1003524,0.025052303702960823
Apcnt_1003532,0.020867160189222553
Apcnt_1003560,0.8973098679167111
Apcnt_1003584,0.14905593800246927
Apcnt_1003588,0.27669646326752895
Apcnt_1003600,0.06827195818103696
Apcnt_1003612,0.12090865603429016
Apcnt_1003620,0.4402006649824504
Apcnt_1003636,0.14292297963400163
Apcnt_1003656,0.33712336675530596
Apcnt_1003676,0.46404632978597904
Apcnt_1003696,0.5985010782166187
Apcnt_1003720,0.15736907929413757
Apcnt_1003728,0.35021308697773296
Apcnt_1003732,0.6422270086791001
Apcnt_1003736,0.005230106034115605
Apcnt_1003740,0.37840681804593085
Apcnt_1003744,0.07206018280967799
Apcnt_1003752,0.34243437450135833
Apcnt_1003772,0.19931908792859587
Apcnt_1003780,0.3680201461594926
Apcnt_1003808,0.2702427187344921
Apcnt_1003812,0.030346806339778872
Apcnt_1003828,0.869780483919026
Apcnt_1003840,0.06528411658905107
Apcnt_1003860,0.07062773579971142
Apcnt_1003864,0.14093298701778065
Apcnt_1003880,0.0055260852836914055
Apcnt_1003888,0.4698696285182025
Apcnt_1003892,0.14606938079512272
Apcnt_1003896,0.2840829025956506
Apcnt_1003904,0.36438450480155155
Apcnt_1003924,0.42642649132064087
Apcnt_1003928,0.07194718764129188
Apcnt_1003964,0.08783338776251302
Apcnt_1003972,0.13989765672223936
Apcnt_1003984,0.16124497248983827
Apcnt_1004016,0.2940107435073899
Apcnt_1004028,0.07336082816228597
Apcnt_1004044,0.4726741624413404
Apcnt_1004048,0.13622189654883204
Apcnt_1004068,0.2886588307159053
Apcnt_1004096,0.31031676970880634
Apcnt_1004100,0.5390175576085094
Apcnt_1004128,0.2502775163508299
Apcnt_1004144,0.7389291038672704
Apcnt_1004152,0.2651455507680256
Apcnt_1004172,0.12863754774113284
Apcnt_1004208,0.06494117662378832
Apcnt_1004216,0.28413982628378776
Apcnt_1004220,0.19792093472693287
Apcnt_1004228,0.5719803805057538
Apcnt_1004240,0.24880201748890582
Apcnt_1004248,0.12164880459338437
Apcnt_1004264,0.2706801491342015
Apcnt_1004272,0.2507110260257624
Apcnt_1004288,0.5176767394290205
Apcnt_1004292,0.021723815855592247
Apcnt_1004300,0.16800889257198884
Apcnt_1004304,0.2236256055020759
Apcnt_1004312,0.2929311994948874
Apcnt_1004316,0.32066918908576597
Apcnt_1004332,0.24800988821855405
Apcnt_1004344,0.25691586645919245
Apcnt_1004348,0.30966510107771456
Apcnt_1004352,0.6994418287475821
Apcnt_1004384,0.03979081983014753
Apcnt_1004392,0.2182066840514207
Apcnt_1004404,0.004900702635726869
Apcnt_1004408,0.013192148112796221
Apcnt_1004428,0.02109072284559569
Apcnt_1004432,0.3340385264374279
Apcnt_1004452,0.23993826396958676
Apcnt_1004456,0.273739990509453
Apcnt_1004464,0.28546996679863407
Apcnt_1004476,0.2438308877066985
Apcnt_1004484,0.008828293894509598
Apcnt_1004488,0.020532975230714297
Apcnt_1004500,0.327443157240408
Apcnt_1004512,0.0032951224895261116
Apcnt_1004528,0.02361892641751503
Apcnt_1004536,0.011562900932408157
Apcnt_1004544,0.028957877980333297
Apcnt_1004564,0.015313663070103754
Apcnt_1004572,0.019350034913956
Apcnt_1004588,0.06454589670445894
Apcnt_1004624,0.2080297587193973
Apcnt_1004632,0.38036621476410476
Apcnt_1004636,0.21563481963787073
Apcnt_1004648,0.7737995614552485
Apcnt_1004680,0.7055832452353122
Apcnt_1004684,0.4306291966098665
Apcnt_1004704,0.5492160394308218
Apcnt_1004708,0.03466740704562274
Apcnt_1004712,0.6158173848599928
Apcnt_1004716,0.7352286208947367
Apcnt_1004752,0.28996143211788766
Apcnt_1004760,0.24404351887010378
Apcnt_1004772,0.3123055441433305
Apcnt_1004788,0.049604620082986786
Apcnt_1004792,0.0034817367740468666
Apcnt_1004808,0.29096674267302164
Apcnt_1004812,0.12436608565918994
Apcnt_1004824,0.22376054598071818
Apcnt_1004828,0.5206106227490069
Apcnt_1004836,0.004348740280562948
Apcnt_1004864,0.3016543910263246
Apcnt_1004884,0.06300305229880815
Apcnt_1004888,0.33076236091928823
Apcnt_1004900,0.6011039701243268
Apcnt_1004912,0.15538701387797227
Apcnt_1004932,0.4792372743432656
Apcnt_1004944,0.0008418044162817217
Apcnt_1004968,0.0005675462045502371
Apcnt_1004972,0.13036783596822388
Apcnt_1004976,0.3365462537503151
Apcnt_1004996,0.17632744402428754
Apcnt_1005000,0.32590638509131187
Apcnt_1005016,0.10360761070866534
Apcnt_1005040,0.41463386868075924
Apcnt_1005052,0.32751031652913104
Apcnt_1005056,0.3072001518722364
Apcnt_1005064,0.08801490090710092
Apcnt_1005080,0.7429933124999156
Apcnt_1005088,0.12900173035914228
Apcnt_1005096,0.21794257001967515
Apcnt_1005100,0.8062064271312972
Apcnt_1005116,0.23570598586379446
Apcnt_1005144,0.2908985839910465
Apcnt_1005148,0.1193518169098903
Apcnt_1005168,0.5088275816742335
Apcnt_1005196,0.08826972841099202
Apcnt_1005200,0.18438125601609387
Apcnt_1005204,0.4947036654767235
Apcnt_1005208,0.2696114915476897
Apcnt_1005212,0.2712994855662629
Apcnt_1005216,0.2853491650081191
Apcnt_1005220,0.09953014280133983
Apcnt_1005256,0.23948954993019156
Apcnt_1005284,0.43000386081380726
Apcnt_1005316,0.2024413403352226
Apcnt_1005340,0.22535644217225959
Apcnt_1005440,0.03940862896145386
Apcnt_1005456,0.07848789959974764
Apcnt_1005460,0.4930193088874842
Apcnt_1005464,0.10296238568889508
Apcnt_1005472,0.288761772976803
Apcnt_1005480,0.6324919848242755
Apcnt_1005500,0.45702072249695985
Apcnt_1005524,0.4529545315942644
Apcnt_1005544,0.00915723836278891
Apcnt_1005552,0.11012731041622058
Apcnt_1005560,0.4754382477370391
Apcnt_1005572,0.462884009427357
Apcnt_1005576,0.5475564484793621
Apcnt_1005580,0.5119620327963882
Apcnt_1005600,0.049107477108612865
Apcnt_1005612,0.03448495222935647
Apcnt_1005616,0.21706342282955277
Apcnt_1005620,0.06850357749375213
Apcnt_1005624,0.01847566634402042
Apcnt_1005636,0.04308294299606059
Apcnt_1005644,0.2953873818065781
Apcnt_1005656,0.00393685752488043
Apcnt_1005684,0.3517209614854313
Apcnt_1005692,0.015097620709768849
Apcnt_1005700,0.07616963776888437
Apcnt_1005704,0.2549681614321309
Apcnt_1005712,0.311142184104762
Apcnt_1005716,0.07361205995658457
Apcnt_1005740,0.039956222657607794
Apcnt_1005752,0.02770040442230147
Apcnt_1005768,0.010222053601533245
Apcnt_1005776,0.18474684745987438
Apcnt_1005796,0.08091706189745151
Apcnt_1005804,0.01737904718952474
Apcnt_1005812,0.3114688009411151
Apcnt_1005840,0.45164840531908657
Apcnt_1005872,0.04875268771333033
Apcnt_1005896,0.20615505977971207
Apcnt_1005908,0.014977163627108965
Apcnt_1005944,0.4705261694770644
Apcnt_1005952,0.4092643443743711
Apcnt_1005972,0.1597791059954719
Apcnt_1005980,0.15943882054991343
Apcnt_1006028,0.07398235831149348
Apcnt_1006032,0.05517186133069129
Apcnt_1006044,0.02321854041383081
Apcnt_1006056,0.3403379034545462
Apcnt_1006064,0.6019362643665142
Apcnt_1006084,0.09971623633187846
Apcnt_1006088,0.0753475738931226
Apcnt_1006108,0.09591165466815843
Apcnt_1006124,0.07852951710280182
Apcnt_1006132,0.6750677827818758
Apcnt_1006136,0.11078606050122045
Apcnt_1006144,0.0005875455948254109
Apcnt_1006160,0.6110950377736405
Apcnt_1006168,0.40924053623003337
Apcnt_1006228,0.5410614014054841
Apcnt_1006236,0.5015018724461087
Apcnt_1006276,0.31473729687316515
Apcnt_1006280,0.46561014797887157
Apcnt_1006300,0.007624111152533128
Apcnt_1006304,0.3292377833123117
Apcnt_1006320,0.03346738330092813
Apcnt_1006324,0.6240522990665539
Apcnt_1006328,0.34257651437794445
Apcnt_1006368,0.05082803990741121
Apcnt_1006376,0.1770039028309876
Apcnt_1006384,0.14253125657564797
Apcnt_1006396,0.19232696111789566
Apcnt_1006404,0.15667165640116104
Apcnt_1006444,0.0759253529844241
Apcnt_1006448,0.1491943370152468
Apcnt_1006452,0.0815963406974071
Apcnt_1006456,0.3646110923165184
Apcnt_1006460,0.203636121754207
Apcnt_1006476,0.26987115508083037
Apcnt_1006488,0.2638824150967247
Apcnt_1006492,0.12060636803875854
Apcnt_1006496,0.135679977297145
Apcnt_1006504,0.3341839402589492
Apcnt_1006520,0.041415020334495505
Apcnt_1006524,0.17656642893533148
Apcnt_1006528,0.1344441731653226
Apcnt_1006560,0.08172140245133384
Apcnt_1006564,0.4617036541962058
Apcnt_1006568,0.07925222682026659
Apcnt_1006572,0.13560722372321796
Apcnt_1006576,0.32401740837389037
Apcnt_1006592,0.4224581476399918
Apcnt_1006604,0.1827205347311757
Apcnt_1006620,0.13519836789528736
Apcnt_1006632,0.033914322624474656
Apcnt_1006652,0.6271719528002979
Apcnt_1006692,0.024611274157214837
Apcnt_1006716,0.5032416045947093
Apcnt_1006720,0.5013714890850821
Apcnt_1006732,0.15846281618278116
Apcnt_1006744,0.31192540446886746
Apcnt_1006752,0.5669334117035764
Apcnt_1006764,0.0645595762631181
Apcnt_1006792,0.0621482445244714
Apcnt_1006796,0.11281443985486712
Apcnt_1006804,0.6496900420424998
Apcnt_1006824,0.18668777368519526
Apcnt_1006840,0.18594884179081905
Apcnt_1006844,0.8712965760447331
Apcnt_1006848,0.4883453357522283
Apcnt_1006852,0.053668349367777944
Apcnt_1006868,0.008831271165502494
Apcnt_1006880,0.43191906075361886
Apcnt_1006896,0.1036391449044377
Apcnt_1006912,0.007548966114005089
Apcnt_1006916,0.006866496596740308
Apcnt_1006932,0.06184881501556857
Apcnt_1006936,0.016592828051363313
Apcnt_1006944,0.0040052325725220255
Apcnt_1006952,0.02356221988800067
Apcnt_1006968,0.01792688516941645
Apcnt_1006980,0.01477511450173661
Apcnt_1006984,0.29683590277501565
Apcnt_1007044,0.44016000849576614
Apcnt_1007052,0.07482552310097144
Apcnt_1007060,0.7943899624975592
Apcnt_1007080,0.0585188535724522
Apcnt_1007092,0.19739037106279067
Apcnt_1007100,0.009183335616241703
Apcnt_1007104,0.009011835497952125
Apcnt_1007108,0.08468147568107454
Apcnt_1007124,0.12436692910234437
Apcnt_1007140,0.029469472582242424
Apcnt_1007184,0.03663214125556108
Apcnt_1007192,0.029140349203720616
Apcnt_1007204,0.1097423770808601
Apcnt_1007212,0.20369141089170978
Apcnt_1007232,0.1511479030531405
Apcnt_1007260,0.08714932013098038
Apcnt_1007284,0.1398829656633484
Apcnt_1007288,0.22067110056166309
Apcnt_1007300,0.09364117096827461
Apcnt_1007304,0.050968621959331425
Apcnt_1007336,0.2729091790758672
Apcnt_1007348,0.08771144363893425
Apcnt_1007352,0.014099051585752647
Apcnt_1007356,0.2943054818704562
Apcnt_1007360,0.40405758489320104
Apcnt_1007364,0.6891996940859552
Apcnt_1007408,0.24018849464533437
Apcnt_1007412,0.23477136431142384
Apcnt_1007416,0.03853666849051201
Apcnt_1007424,0.007628115061263232
Apcnt_1007468,0.14758735652842075
Apcnt_1007476,0.15600506337058548
Apcnt_1007480,0.009473066771174805
Apcnt_1007488,0.12004434310778742
Apcnt_1007496,0.03136339209673348
Apcnt_1007500,0.13946607808134912
Apcnt_1007504,0.45840060617309
Apcnt_1007512,0.110166597511244
Apcnt_1007516,0.037118314543816436
Apcnt_1007528,0.1838078632669308
Apcnt_1007544,0.35978404565248917
Apcnt_1007552,0.024863580855856597
Apcnt_1007568,0.1702412654832817
Apcnt_1007572,0.3064746962613231
Apcnt_1007576,0.5040589758070411
Apcnt_1007608,0.3944096379931732
Apcnt_1007616,0.0675893359309899
Apcnt_1007636,0.2393532086014135
Apcnt_1007644,0.04164693086829442
Apcnt_1007672,0.37855636410926574
Apcnt_1007704,0.23849730563823385
Apcnt_1007708,0.04115202691922559
Apcnt_1007720,0.1804918297038763
Apcnt_1007728,0.15615496719591196
Apcnt_1007756,0.0636737070233104
Apcnt_1007760,0.0001149059209455002
Apcnt_1007764,0.06910243210803291
Apcnt_1007772,0.026491641923140387
Apcnt_1007796,0.6891239747054081
Apcnt_1007808,0.057140321939878995
Apcnt_1007820,0.2511877597381102
Apcnt_1007832,0.4778265738899767
Apcnt_1007844,0.48699598273546657
Apcnt_1007868,0.16357741846553217
Apcnt_1007884,0.5872921461982541
Apcnt_1007908,0.006069769957723322
Apcnt_1007916,0.10704190576577223
Apcnt_1007920,0.28677659631273306
Apcnt_1007928,0.04507063773355416
Apcnt_1007952,0.01940655104952193
Apcnt_1007996,0.14787840632471438
Apcnt_1008000,0.13693771685322098
Apcnt_1008004,0.08228525798206489
Apcnt_1008008,0.2145540309291756
Apcnt_1008024,0.5880985989460293
Apcnt_1008052,0.3453959158017615
Apcnt_1008056,0.06418770728010428
Apcnt_1008072,0.029225419517082765
Apcnt_1008096,0.6884601120263996
Apcnt_1008104,0.006999191324289084
Apcnt_1008108,0.017437111608253113
Apcnt_1008120,0.05833453106037256
Apcnt_1008128,0.04354550597657244
Apcnt_1008136,0.020405457131760608
Apcnt_1008144,0.010501239164559794
Apcnt_1008160,0.023036014571768897
Apcnt_1008208,0.0367666977135525
Apcnt_1008212,0.2558352580429025
Apcnt_1008260,0.11622935220614412
Apcnt_1008264,0.21281191259524665
Apcnt_1008268,0.0019339032319046015
Apcnt_1008276,0.06074511177477045
Apcnt_1008284,0.09715667529346472
Apcnt_1008288,0.3748345558905364
Apcnt_1008292,0.2663580873931845
Apcnt_1008332,0.1795139745496093
Apcnt_1008352,0.5762458417846182
Apcnt_1008356,0.044389001281915114
Apcnt_1008396,0.18896106868769091
Apcnt_1008412,0.1519256323344031
Apcnt_1008444,0.11744270105435466
Apcnt_1008460,0.6018960043999179
Apcnt_1008468,0.4542989789394667
Apcnt_1008472,0.04900403020044942
Apcnt_1008476,0.0574150063892997
Apcnt_1008508,0.017836363686160008
Apcnt_1008556,0.3273663456403861
Apcnt_1008560,0.15452014925175442
Apcnt_1008564,0.0975356112419655
Apcnt_1008576,0.13758670828659117
Apcnt_1008616,0.07297030837467354
Apcnt_1008624,0.07683189329868495
Apcnt_1008628,0.02093882132112722
Apcnt_1008648,0.7360401872767595
Apcnt_1008680,0.09980630298569058
Apcnt_1008684,0.009601367965801667
Apcnt_1008696,0.32287035848133067
Apcnt_1008700,0.07552882132180569
Apcnt_1008708,0.014151855246872071
Apcnt_1008716,0.030570327466525743
Apcnt_1008740,0.1767812265071112
Apcnt_1008744,0.005239376660291593
Apcnt_1008768,0.08591084366323325
Apcnt_1008776,0.036622788304164905
Apcnt_1008812,0.1297285695800355
Apcnt_1008824,0.07074082881299056
Apcnt_1008828,0.10497190976378455
Apcnt_1008832,0.10602329272911952
Apcnt_1008836,0.017361840968952106
Apcnt_1008852,0.012207636241208767
Apcnt_1008872,0.004542642657401274
Apcnt_1008884,0.16023121491903955
Apcnt_1008896,0.007944581391740785
Apcnt_1008904,0.03563981438477135
Apcnt_1008916,0.22930443303994436
Apcnt_1008920,0.15289567529513856
Apcnt_1008924,0.1091061752246238
Apcnt_1008928,0.5199137091226133
Apcnt_1008944,0.035907031591248
Apcnt_1008960,0.016842961496312533
Apcnt_1008976,0.011193140275567375
Apcnt_1008988,0.025341026711027118
Apcnt_1009008,0.35708182577326936
Apcnt_1009020,0.27949607008209576
Apcnt_1009024,0.20626978530555257
Apcnt_1009028,0.4656438073842542
Apcnt_1009036,0.5297008160296777
Apcnt_1009048,0.2909672004412696
Apcnt_1009080,0.6011027032814461
Apcnt_1009084,0.11460483411215311
Apcnt_1009136,0.004743181459145107
Apcnt_1009148,0.48861248129797097
Apcnt_1009152,0.22006814646950365
Apcnt_1009168,0.022647078931266523
Apcnt_1009192,0.05909382680865633
Apcnt_1009204,0.023147553496071227
Apcnt_1009208,0.1206202592430885
Apcnt_1009220,0.014908069282207576
Apcnt_1009224,0.033280631323092114
Apcnt_1009228,0.00015964805607584194
Apcnt_1009232,0.017510237167447554
Apcnt_1009240,0.030688827923892974
Apcnt_1009244,0.006293660322102526
Apcnt_1009344,0.22587543900963877
Apcnt_1009352,0.1424407829181447
Apcnt_1009360,0.16111251741985488
Apcnt_1009364,0.04446328849057446
Apcnt_1009372,0.40593663149022496
Apcnt_1009384,0.19467523306002918
Apcnt_1009396,0.05603992339811629
Apcnt_1009424,0.39089203025482133
Apcnt_1009440,0.19368460542567112
Apcnt_1009448,0.25155655548806455
Apcnt_1009480,0.010978876982643134
Apcnt_1009504,0.24222132992168177
Apcnt_1009528,0.10592163909343022
Apcnt_1009560,0.23747496965978657
Apcnt_1009564,0.0331904436902784
Apcnt_1009572,0.07082762854157332
Apcnt_1009584,0.049492809939654006
Apcnt_1009592,0.07672751055005779
Apcnt_1009596,0.13810989999307383
Apcnt_1009616,0.24343427810041302
Apcnt_1009620,0.3587628314331027
Apcnt_1009624,0.11454642711407423
Apcnt_1009632,0.4825075412353226
Apcnt_1009636,0.00890078573804242
Apcnt_1009644,0.41765781770559296
Apcnt_1009656,0.18359984416539854
Apcnt_1009664,0.11676711340200358
Apcnt_1009676,0.1592843802900282
Apcnt_1009684,0.02475326010050663
Apcnt_1009696,0.7504336195261894
Apcnt_1009712,0.07487435550237659
Apcnt_1009716,0.339656826436155
